Trip_ID,distance_km,average_speed_kmph,hour_sin,hour_cos,day_sin,day_cos,historical_surge_multiplier,historical_wait_time,vanet_avg_queue_length,vanet_comm_delay_ms,start_stop_density,end_stop_density,route_total_stops,environmental_friction_penalty,weather_condition_Fog,weather_condition_Heatwave,weather_condition_Rain,traffic_density_level_Low,traffic_density_level_Medium,traffic_density_level_Very High,road_type_Inner Road,road_type_Main Road,travel_time_minutes
TRIP_01504,13.8,8.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,33.11081160316938,8.231481481481481,10.24819306206089,48.46880891393443,13,263,276,1.45,1,0,0,0,0,0,1,0,103.8
TRIP_01505,6.08,8.4,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,41.879185969627635,8.353386911595868,10.24819306206089,48.46880891393443,52,21,73,1.3,0,0,1,0,0,1,0,1,47.3
TRIP_01506,19.83,27.4,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,37.88735505148107,8.66859410430839,10.24819306206089,48.46880891393443,11,13,24,1.0,0,0,0,0,1,0,1,0,45.4
TRIP_01507,19.14,59.9,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,33.90009451375985,8.522172452407615,25.939735027223232,96.88107683000605,14,13,27,1.0,0,0,0,0,1,0,0,0,19.5
TRIP_01508,9.5,32.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,37.588725852112645,8.21792656587473,25.939735027223232,96.88107683000605,8,0,8,1.0,0,1,0,0,0,0,0,0,18.8
TRIP_01509,5.0,13.5,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,37.88735505148107,8.408088235294118,18.16851595251754,77.20888398570231,7,13,20,1.0,0,0,0,0,0,1,0,1,22.1
TRIP_01510,14.25,38.3,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,34.01349919462146,8.254016298020954,21.715947892720305,84.46652308429118,21,38,59,1.0,0,0,0,0,1,0,0,1,23.0
TRIP_01511,4.68,7.8,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,38.385833508513706,8.262317210348707,25.939735027223232,96.88107683000605,19,8,27,1.0,0,0,0,0,0,1,1,0,36.8
TRIP_01512,7.88,19.8,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,39.59756326769494,8.310155316606929,18.16851595251754,77.20888398570231,4,7,11,1.3,0,0,1,0,0,0,0,1,23.6
TRIP_01513,9.81,7.2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,37.88735505148107,8.66859410430839,18.16851595251754,77.20888398570231,11,9,20,1.45,1,0,0,0,0,1,0,1,80.5
TRIP_01514,12.39,36.3,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,38.66946917792865,8.534014423076924,25.939735027223232,96.88107683000605,38,0,38,1.0,0,1,0,0,0,0,0,0,20.0
TRIP_01515,3.05,9.3,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,39.59756326769494,8.310155316606929,10.24819306206089,48.46880891393443,4,41,45,1.0,0,0,0,0,0,0,1,0,19.4
TRIP_01516,13.24,26.7,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,40.168315825002004,8.389120370370371,21.715947892720305,84.46652308429118,62,48,110,1.0,0,0,0,0,1,0,0,1,29.1
TRIP_01517,12.53,9.1,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,38.52121649500745,8.51879606879607,25.939735027223232,96.88107683000605,22,26,48,1.0,0,0,0,0,0,1,1,0,92.1
TRIP_01518,9.55,35.8,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,33.90009451375985,8.522172452407615,21.715947892720305,84.46652308429118,14,41,55,1.0,0,0,0,1,0,0,0,1,16.0
TRIP_01519,15.41,58.2,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,38.52121649500745,8.51879606879607,10.24819306206089,48.46880891393443,22,52,74,1.0,0,0,0,0,1,0,0,0,16.1
TRIP_01520,8.19,66.2,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,37.94632327322461,8.408088235294118,10.24819306206089,48.46880891393443,38,0,38,1.0,0,0,0,0,1,0,0,0,7.6
TRIP_01521,5.0,8.3,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,33.11081160316938,8.231481481481481,25.939735027223232,96.88107683000605,13,7,20,1.0,0,0,0,0,0,1,1,0,37.8
TRIP_01522,21.04,5.6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,39.59756326769494,8.310155316606929,18.16851595251754,77.20888398570231,4,11,15,1.45,1,0,0,0,0,1,0,1,219.0
TRIP_01523,23.96,46.5,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,41.600608496555104,8.456449553001276,25.939735027223232,96.88107683000605,0,48,48,1.0,0,0,0,0,1,0,0,0,30.7
TRIP_01524,1.94,6.5,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,37.94632327322461,8.408088235294118,18.16851595251754,77.20888398570231,38,38,76,1.3,0,0,1,0,0,1,0,1,18.6
TRIP_01525,11.95,49.9,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,33.90009451375985,8.522172452407615,18.16851595251754,77.20888398570231,14,4,18,1.0,0,0,0,0,1,0,0,0,14.9
TRIP_01526,16.03,19.1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,41.879185969627635,8.353386911595868,18.16851595251754,77.20888398570231,52,4,56,1.0,0,0,0,0,0,1,0,0,50.6
TRIP_01527,7.02,13.8,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,34.01349919462146,8.254016298020954,25.939735027223232,96.88107683000605,21,13,34,1.0,0,0,0,0,0,0,1,0,30.1
TRIP_01528,14.84,30.7,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,37.19474339285992,8.543764705882353,18.16851595251754,77.20888398570231,9,52,61,1.3,0,0,1,0,0,0,0,0,30.1
TRIP_01529,14.51,39.4,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,37.474781733351485,8.257245508982036,10.24819306206089,48.46880891393443,263,48,311,1.0,0,0,0,0,0,0,0,0,22.9
TRIP_01530,13.8,17.7,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,33.11081160316938,8.231481481481481,25.939735027223232,96.88107683000605,13,263,276,1.0,0,0,0,0,0,1,0,0,47.6
TRIP_01531,12.39,43.8,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,36.56688485696669,8.378816568047338,10.24819306206089,48.46880891393443,0,38,38,1.0,0,1,0,0,1,0,0,1,18.0
TRIP_01532,15.08,13.5,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,40.168315825002004,8.389120370370371,18.16851595251754,77.20888398570231,62,21,83,1.0,0,0,0,0,0,1,0,1,66.5
TRIP_01533,12.43,23.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,33.90009451375985,8.522172452407615,25.939735027223232,96.88107683000605,14,21,35,1.0,0,0,0,0,0,0,0,1,33.2
TRIP_01534,15.59,26.6,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,34.01349919462146,8.254016298020954,18.16851595251754,77.20888398570231,21,38,59,1.0,0,1,0,0,0,0,0,1,35.9
TRIP_01535,16.26,34.2,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,38.52121649500745,8.51879606879607,10.24819306206089,48.46880891393443,22,9,31,1.0,0,0,0,0,0,0,0,0,28.6
TRIP_01536,9.83,15.9,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,36.56688485696669,8.378816568047338,25.939735027223232,96.88107683000605,0,19,19,1.0,0,0,0,0,0,1,0,0,36.2
TRIP_01537,17.23,60.8,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,40.33464955742058,8.436056009334889,21.715947892720305,84.46652308429118,9,41,50,1.0,0,1,0,1,0,0,0,0,16.6
TRIP_01538,14.33,53.3,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,38.766608105635115,8.540833333333333,18.16851595251754,77.20888398570231,48,0,48,1.0,0,0,0,1,0,0,0,1,17.0
TRIP_01539,13.13,54.7,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,37.88735505148107,8.66859410430839,10.24819306206089,48.46880891393443,11,14,25,1.0,0,1,0,0,1,0,0,0,16.3
TRIP_01540,9.58,16.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,33.11081160316938,8.231481481481481,18.16851595251754,77.20888398570231,13,0,13,1.0,0,0,0,0,0,1,0,0,35.6
TRIP_01541,6.61,30.1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,37.88735505148107,8.66859410430839,18.16851595251754,77.20888398570231,11,313,324,1.0,0,1,0,0,1,0,0,1,13.6
TRIP_01542,6.92,9.9,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,38.66946917792865,8.534014423076924,18.16851595251754,77.20888398570231,38,0,38,1.0,0,0,0,0,0,1,0,1,41.8
TRIP_01543,15.65,39.3,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,38.52121649500745,8.51879606879607,10.24819306206089,48.46880891393443,22,24,46,1.0,0,1,0,1,0,0,0,1,25.3
TRIP_01544,13.61,63.8,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,37.19474339285992,8.543764705882353,25.939735027223232,96.88107683000605,9,48,57,1.0,0,1,0,0,1,0,0,0,12.6
TRIP_01545,4.88,27.9,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,34.49987181248399,8.567763157894737,10.24819306206089,48.46880891393443,39,62,101,1.0,0,0,0,0,1,0,0,1,11.0
TRIP_01546,11.51,30.7,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,39.59756326769494,8.310155316606929,10.24819306206089,48.46880891393443,4,8,12,1.0,0,0,0,0,0,0,0,1,22.4
TRIP_01547,11.86,46.6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,37.88735505148107,8.408088235294118,25.939735027223232,96.88107683000605,313,52,365,1.0,0,1,0,0,1,0,0,0,15.2
TRIP_01548,11.5,15.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,35.320548351429274,8.639323220536756,18.16851595251754,77.20888398570231,0,19,19,1.0,0,0,0,0,0,1,0,1,52.9
TRIP_01549,20.67,49.6,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,37.463432315705184,8.404101326899879,25.939735027223232,96.88107683000605,24,62,86,1.0,0,0,0,0,1,0,0,0,25.2
TRIP_01550,12.51,42.7,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,41.600608496555104,8.456449553001276,10.24819306206089,48.46880891393443,0,9,9,1.0,0,0,0,0,0,0,0,0,18.3
TRIP_01551,14.84,20.9,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,37.19474339285992,8.543764705882353,10.24819306206089,48.46880891393443,9,52,61,1.0,0,0,0,0,0,1,0,0,44.5
TRIP_01552,13.52,11.9,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,40.168315825002004,8.389120370370371,18.16851595251754,77.20888398570231,62,313,375,1.3,0,0,1,0,0,1,0,0,70.6
TRIP_01553,2.54,15.4,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,35.320548351429274,8.639323220536756,25.939735027223232,96.88107683000605,0,0,0,1.0,0,0,0,0,0,0,1,0,9.9
TRIP_01554,6.67,14.7,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,38.766608105635115,8.540833333333333,25.939735027223232,96.88107683000605,48,52,100,1.0,0,1,0,0,0,1,0,0,27.5
TRIP_01555,21.87,22.3,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,38.66946917792865,8.534014423076924,18.16851595251754,77.20888398570231,38,13,51,1.0,0,0,0,0,0,1,0,0,58.9
TRIP_01556,16.6,24.7,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,40.33464955742058,8.436056009334889,25.939735027223232,96.88107683000605,9,4,13,1.0,0,0,0,0,0,0,0,1,42.4
TRIP_01557,4.77,4.8,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,37.588725852112645,8.21792656587473,18.16851595251754,77.20888398570231,8,39,47,1.45,1,0,0,0,0,1,1,0,62.2
TRIP_01558,6.61,32.8,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,38.845483630992355,8.599193548387097,21.715947892720305,84.46652308429118,41,22,63,1.0,0,0,0,0,1,0,0,1,13.0
TRIP_01559,21.91,41.7,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,37.474781733351485,8.257245508982036,25.939735027223232,96.88107683000605,263,11,274,1.0,0,0,0,0,0,0,0,0,31.3
TRIP_01560,8.19,29.6,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,37.94632327322461,8.408088235294118,10.24819306206089,48.46880891393443,38,0,38,1.0,0,0,0,0,1,0,1,0,17.3
TRIP_01561,2.2,9.1,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,37.588725852112645,8.21792656587473,25.939735027223232,96.88107683000605,8,9,17,1.3,0,0,1,0,0,1,0,1,15.3
TRIP_01562,19.04,63.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,33.90009451375985,8.522172452407615,10.24819306206089,48.46880891393443,14,313,327,1.0,0,0,0,0,1,0,0,0,18.8
TRIP_01563,22.01,78.6,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,33.11081160316938,8.231481481481481,10.24819306206089,48.46880891393443,13,62,75,1.0,0,0,0,1,0,0,0,0,17.7
TRIP_01564,9.67,7.9,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,38.845483630992355,8.599193548387097,10.24819306206089,48.46880891393443,41,38,79,1.0,0,0,0,0,0,0,1,0,76.2
TRIP_01565,11.2,74.5,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,37.94632327322461,8.408088235294118,18.16851595251754,77.20888398570231,38,0,38,1.0,0,0,0,1,0,0,0,0,8.9
TRIP_01566,7.89,45.8,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,36.56688485696669,8.378816568047338,10.24819306206089,48.46880891393443,0,41,41,1.0,0,1,0,1,0,0,0,1,10.8
TRIP_01567,18.76,38.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,38.845483630992355,8.599193548387097,18.16851595251754,77.20888398570231,41,24,65,1.0,0,0,0,0,0,0,0,0,29.8
TRIP_01568,4.03,51.6,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,38.66946917792865,8.534014423076924,21.715947892720305,84.46652308429118,38,14,52,1.0,0,0,0,0,1,0,0,0,4.9
TRIP_01569,16.6,38.6,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,39.59756326769494,8.310155316606929,25.939735027223232,96.88107683000605,4,9,13,1.0,0,0,0,0,0,0,0,0,26.2
TRIP_01570,13.52,28.6,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,40.168315825002004,8.389120370370371,18.16851595251754,77.20888398570231,62,313,375,1.3,0,0,1,0,0,0,0,0,29.3
TRIP_01571,11.52,12.2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,37.463432315705184,8.404101326899879,18.16851595251754,77.20888398570231,24,0,24,1.3,0,0,1,0,0,1,0,0,58.5
TRIP_01572,3.66,30.2,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,33.90009451375985,8.522172452407615,10.24819306206089,48.46880891393443,14,39,53,1.0,0,0,0,0,0,0,0,1,7.6
TRIP_01573,18.42,44.4,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,37.463432315705184,8.404101326899879,10.24819306206089,48.46880891393443,24,9,33,1.0,0,0,0,0,0,0,0,0,26.4
TRIP_01574,29.0,12.4,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,34.49987181248399,8.567763157894737,18.16851595251754,77.20888398570231,39,263,302,1.0,0,0,0,0,0,1,0,1,146.4
TRIP_01575,9.97,30.6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,40.168315825002004,8.389120370370371,25.939735027223232,96.88107683000605,62,19,81,1.0,0,0,0,1,0,0,1,0,19.8
TRIP_01576,9.53,19.4,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,38.845483630992355,8.599193548387097,18.16851595251754,77.20888398570231,41,38,79,1.0,0,0,0,0,0,0,0,1,32.4
TRIP_01577,7.47,53.7,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,38.385833508513706,8.262317210348707,10.24819306206089,48.46880891393443,19,0,19,1.0,0,0,0,0,1,0,0,0,8.3
TRIP_01578,4.03,29.1,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,38.66946917792865,8.534014423076924,10.24819306206089,48.46880891393443,38,14,52,1.0,0,0,0,0,1,0,0,1,8.7
TRIP_01579,9.93,23.8,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,41.879185969627635,8.353386911595868,10.24819306206089,48.46880891393443,52,0,52,1.0,0,0,0,0,1,0,1,0,24.7
TRIP_01580,15.04,20.7,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,37.463432315705184,8.404101326899879,10.24819306206089,48.46880891393443,24,313,337,1.3,0,0,1,0,1,0,0,1,45.2
TRIP_01581,21.91,28.3,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,37.88735505148107,8.66859410430839,25.939735027223232,96.88107683000605,11,263,274,1.3,0,0,1,0,0,0,0,0,45.2
TRIP_01582,22.12,17.9,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,41.600608496555104,8.456449553001276,10.24819306206089,48.46880891393443,0,11,11,1.0,0,0,0,0,0,1,0,0,73.0
TRIP_01583,23.96,64.2,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,41.600608496555104,8.456449553001276,21.715947892720305,84.46652308429118,0,48,48,1.0,0,0,0,0,1,0,0,0,21.7
TRIP_01584,14.89,16.6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,38.766608105635115,8.540833333333333,21.715947892720305,84.46652308429118,48,7,55,1.0,0,0,0,0,1,0,1,0,53.1
TRIP_01585,13.61,26.8,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,37.19474339285992,8.543764705882353,25.939735027223232,96.88107683000605,9,48,57,1.3,0,0,1,0,0,0,0,0,31.0
TRIP_01586,14.84,70.1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,37.19474339285992,8.543764705882353,10.24819306206089,48.46880891393443,9,52,61,1.0,0,0,0,1,0,0,0,0,13.2
TRIP_01587,19.38,14.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,38.385833508513706,8.262317210348707,18.16851595251754,77.20888398570231,19,13,32,1.0,0,1,0,0,0,1,0,0,82.1
TRIP_01588,13.8,42.8,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,37.474781733351485,8.257245508982036,25.939735027223232,96.88107683000605,263,13,276,1.0,0,0,0,0,1,0,0,1,19.5
TRIP_01589,27.39,34.8,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,37.474781733351485,8.257245508982036,10.24819306206089,48.46880891393443,263,62,325,1.0,0,0,0,0,0,0,0,0,46.9
TRIP_01590,14.1,11.7,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,40.33464955742058,8.436056009334889,18.16851595251754,77.20888398570231,9,26,35,1.3,0,0,1,0,0,1,0,0,83.0
TRIP_01591,23.01,7.7,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,38.66946917792865,8.534014423076924,18.16851595251754,77.20888398570231,38,313,351,1.45,1,0,0,0,0,1,0,1,181.6
TRIP_01592,9.35,60.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,41.600608496555104,8.456449553001276,21.715947892720305,84.46652308429118,0,14,14,1.0,0,0,0,1,0,0,0,0,9.9
TRIP_01593,13.24,40.1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,38.766608105635115,8.540833333333333,18.16851595251754,77.20888398570231,48,62,110,1.0,0,0,0,1,0,0,0,1,20.4
TRIP_01594,16.99,92.2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,34.01349919462146,8.254016298020954,21.715947892720305,84.46652308429118,21,263,284,1.0,0,0,0,1,0,0,0,0,11.3
TRIP_01595,11.44,9.6,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,37.19474339285992,8.543764705882353,10.24819306206089,48.46880891393443,9,21,30,1.0,0,0,0,0,0,1,0,1,71.1
TRIP_01596,18.76,20.2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,37.463432315705184,8.404101326899879,18.16851595251754,77.20888398570231,24,41,65,1.0,0,0,0,0,0,1,0,0,58.0
TRIP_01597,22.12,32.5,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,41.600608496555104,8.456449553001276,10.24819306206089,48.46880891393443,0,11,11,1.0,0,0,0,0,0,0,0,0,48.3
TRIP_01598,20.24,32.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,38.845483630992355,8.599193548387097,18.16851595251754,77.20888398570231,41,48,89,1.3,0,0,1,0,0,0,0,0,40.0
TRIP_01599,7.23,27.7,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,37.19474339285992,8.543764705882353,25.939735027223232,96.88107683000605,9,38,47,1.0,0,0,0,0,0,0,0,1,17.2
TRIP_01600,10.02,44.1,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,34.01349919462146,8.254016298020954,10.24819306206089,48.46880891393443,21,4,25,1.0,0,0,0,0,1,0,0,1,13.8
TRIP_01601,3.35,9.7,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,35.320548351429274,8.639323220536756,10.24819306206089,48.46880891393443,0,7,7,1.0,0,1,0,0,0,0,1,0,24.5
TRIP_01602,12.39,25.2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,37.94632327322461,8.408088235294118,18.16851595251754,77.20888398570231,38,4,42,1.0,0,0,0,0,0,0,0,1,31.0
TRIP_01603,14.85,30.4,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,38.385833508513706,8.262317210348707,25.939735027223232,96.88107683000605,19,7,26,1.0,0,0,0,0,1,0,0,1,29.1
TRIP_01604,20.5,25.4,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,41.879185969627635,8.353386911595868,18.16851595251754,77.20888398570231,52,38,90,1.3,0,0,1,0,0,0,0,0,50.9
TRIP_01605,24.43,56.6,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,37.88735505148107,8.408088235294118,10.24819306206089,48.46880891393443,313,41,354,1.0,0,0,0,0,1,0,0,0,26.4
TRIP_01606,24.43,32.6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,38.845483630992355,8.599193548387097,25.939735027223232,96.88107683000605,41,313,354,1.3,0,0,1,0,1,0,0,0,43.8
TRIP_01607,7.93,5.2,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,41.879185969627635,8.353386911595868,18.16851595251754,77.20888398570231,52,13,65,1.45,1,0,0,0,0,1,1,0,105.9
TRIP_01608,2.85,24.3,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,37.19474339285992,8.543764705882353,10.24819306206089,48.46880891393443,9,39,48,1.0,0,0,0,0,1,0,1,0,6.9
TRIP_01609,13.83,77.2,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,37.88735505148107,8.66859410430839,10.24819306206089,48.46880891393443,11,21,32,1.0,0,0,0,1,0,0,0,0,10.5
TRIP_01610,15.78,39.2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,37.19474339285992,8.543764705882353,25.939735027223232,96.88107683000605,9,313,322,1.0,0,0,0,0,0,0,0,0,27.6
TRIP_01611,22.57,20.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,38.52121649500745,8.51879606879607,18.16851595251754,77.20888398570231,22,11,33,1.0,0,1,0,0,0,0,0,1,69.9
TRIP_01612,12.02,26.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,41.600608496555104,8.456449553001276,18.16851595251754,77.20888398570231,0,22,22,1.3,0,0,1,0,0,0,0,0,29.4
TRIP_01613,20.73,20.7,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,33.11081160316938,8.231481481481481,18.16851595251754,77.20888398570231,13,0,13,1.0,0,0,0,0,0,1,0,0,62.9
TRIP_01614,13.88,12.5,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,38.66946917792865,8.534014423076924,25.939735027223232,96.88107683000605,38,0,38,1.0,0,0,0,0,0,1,0,1,67.2
TRIP_01615,20.67,12.3,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,40.168315825002004,8.389120370370371,18.16851595251754,77.20888398570231,62,24,86,1.0,0,0,0,0,0,1,0,1,101.1
TRIP_01616,9.58,25.9,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,39.59756326769494,8.310155316606929,18.16851595251754,77.20888398570231,4,26,30,1.0,0,1,0,0,0,0,0,1,23.2
TRIP_01617,27.45,88.9,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,37.88735505148107,8.408088235294118,21.715947892720305,84.46652308429118,313,0,313,1.0,0,0,0,1,0,0,0,0,18.3
TRIP_01618,10.13,27.5,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,37.463432315705184,8.404101326899879,18.16851595251754,77.20888398570231,24,48,72,1.0,0,1,0,0,0,0,0,1,21.8
TRIP_01619,11.6,32.7,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,37.474781733351485,8.257245508982036,25.939735027223232,96.88107683000605,263,52,315,1.0,0,0,0,0,0,0,0,0,25.1
TRIP_01620,9.9,13.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,38.52121649500745,8.51879606879607,21.715947892720305,84.46652308429118,22,21,43,1.45,1,0,0,0,1,0,1,0,46.9
TRIP_01621,19.04,12.1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,37.88735505148107,8.408088235294118,18.16851595251754,77.20888398570231,313,14,327,1.0,0,0,0,0,0,1,0,1,95.8
